            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
*****************************************************************************************************************************************************************************
$$SOE
2457041.500000000, A.D. 2015-Jan-19 00:00:00.0000, -1.203580124302787E+08,  5.880505264534596E+08,  6.004478407088426E+07,  9.19037600E+01,  1.67630425E+01,  7.08477062E+01,
2457042.500000000, A.D. 2015-Jan-20 00:00:00.0000, -1.212008278901574E+08,  5.873730871492778E+08,  6.014499754661220E+07,  9.17900706E+01,  1.68068724E+01,  7.07617711E+01,
2457043.500000000, A.D. 2015-Jan-21 00:00:00.0000, -1.220430986055999E+08,  5.866929891027093E+08,  6.024493841808984E+07,  9.16760418E+01,  1.68511320E+01,  7.06755912E+01,
2457044.500000000, A.D. 2015-Jan-22 00:00:00.0000, -1.228848194282076E+08,  5.860102289976230E+08,  6.034460557553217E+07,  9.15616735E+01,  1.68958143E+01,  7.05891663E+01,
2457045.500000000, A.D. 2015-Jan-23 00:00:00.0000, -1.237259851856463E+08,  5.853248035101738E+08,  6.044399790457785E+07,  9.14469659E+01,  1.69409121E+01,  7.05024964E+01,
2457046.500000000, A.D. 2015-Jan-24 00:00:00.0000, -1.245665906817164E+08,  5.846367093088701E+08,  6.054311428628755E+07,  9.13319189E+01,  1.69864183E+01,  7.04155813E+01,
2457047.500000000, A.D. 2015-Jan-25 00:00:00.0000, -1.254066306964318E+08,  5.839459430545790E+08,  6.064195359713840E+07,  9.12165326E+01,  1.70323261E+01,  7.03284210E+01,
2457048.500000000, A.D. 2015-Jan-26 00:00:00.0000, -1.262460999860908E+08,  5.832525014004750E+08,  6.074051470901275E+07,  9.11008071E+01,  1.70786282E+01,  7.02410154E+01,
2457049.500000000, A.D. 2015-Jan-27 00:00:00.0000, -1.270849932833210E+08,  5.825563809919327E+08,  6.083879648918015E+07,  9.09847423E+01,  1.71253179E+01,  7.01533644E+01,
2457050.500000000, A.D. 2015-Jan-28 00:00:00.0000, -1.279233052970863E+08,  5.818575784663801E+08,  6.093679780027202E+07,  9.08683383E+01,  1.71723881E+01,  7.00654678E+01,
2457051.500000000, A.D. 2015-Jan-29 00:00:00.0000, -1.287610307126476E+08,  5.811560904531218E+08,  6.103451750024989E+07,  9.07515952E+01,  1.72198319E+01,  6.99773257E+01,
2457052.500000000, A.D. 2015-Jan-30 00:00:00.0000, -1.295981641914748E+08,  5.804519135731525E+08,  6.113195444236818E+07,  9.06345130E+01,  1.72676424E+01,  6.98889379E+01,
2457053.500000000, A.D. 2015-Jan-31 00:00:00.0000, -1.304347003711119E+08,  5.797450444389697E+08,  6.122910747513255E+07,  9.05170918E+01,  1.73158129E+01,  6.98003043E+01,
2457054.500000000, A.D. 2015-Feb-01 00:00:00.0000, -1.312706338650019E+08,  5.790354796543994E+08,  6.132597544225514E+07,  9.03993317E+01,  1.73643364E+01,  6.97114249E+01,
2457055.500000000, A.D. 2015-Feb-02 00:00:00.0000, -1.321059592622784E+08,  5.783232158144398E+08,  6.142255718260881E+07,  9.02812326E+01,  1.74132062E+01,  6.96222995E+01,
2457056.500000000, A.D. 2015-Feb-03 00:00:00.0000, -1.329406711275331E+08,  5.776082495051308E+08,  6.151885153018045E+07,  9.01627947E+01,  1.74624155E+01,  6.95329281E+01,
2457057.500000000, A.D. 2015-Feb-04 00:00:00.0000, -1.337747640005667E+08,  5.768905773034470E+08,  6.161485731402498E+07,  9.00440180E+01,  1.75119577E+01,  6.94433106E+01,
2457058.500000000, A.D. 2015-Feb-05 00:00:00.0000, -1.346082323961304E+08,  5.761701957772174E+08,  6.171057335822049E+07,  8.99249026E+01,  1.75618261E+01,  6.93534469E+01,
2457059.500000000, A.D. 2015-Feb-06 00:00:00.0000, -1.354410708036649E+08,  5.754471014850649E+08,  6.180599848182425E+07,  8.98054485E+01,  1.76120140E+01,  6.92633369E+01,
2457060.500000000, A.D. 2015-Feb-07 00:00:00.0000, -1.362732736870387E+08,  5.747212909763672E+08,  6.190113149883148E+07,  8.96856560E+01,  1.76625148E+01,  6.91729806E+01,
2457061.500000000, A.D. 2015-Feb-08 00:00:00.0000, -1.371048354842911E+08,  5.739927607912339E+08,  6.199597121813399E+07,  8.95655249E+01,  1.77133220E+01,  6.90823778E+01,
2457062.500000000, A.D. 2015-Feb-09 00:00:00.0000, -1.379357506073804E+08,  5.732615074604952E+08,  6.209051644348124E+07,  8.94450554E+01,  1.77644291E+01,  6.89915285E+01,
2457063.500000000, A.D. 2015-Feb-10 00:00:00.0000, -1.387660134419373E+08,  5.725275275057023E+08,  6.218476597344309E+07,  8.93242477E+01,  1.78158296E+01,  6.89004327E+01,
2457064.500000000, A.D. 2015-Feb-11 00:00:00.0000, -1.395956183470268E+08,  5.717908174391339E+08,  6.227871860137242E+07,  8.92031017E+01,  1.78675170E+01,  6.88090901E+01,
2457065.500000000, A.D. 2015-Feb-12 00:00:00.0000, -1.404245596549141E+08,  5.710513737638087E+08,  6.237237311536968E+07,  8.90816176E+01,  1.79194849E+01,  6.87175008E+01,
2457066.500000000, A.D. 2015-Feb-13 00:00:00.0000, -1.412528316708377E+08,  5.703091929735013E+08,  6.246572829824734E+07,  8.89597955E+01,  1.79717271E+01,  6.86256647E+01,
2457067.500000000, A.D. 2015-Feb-14 00:00:00.0000, -1.420804286727872E+08,  5.695642715527605E+08,  6.255878292749575E+07,  8.88376354E+01,  1.80242371E+01,  6.85335817E+01,
2457068.500000000, A.D. 2015-Feb-15 00:00:00.0000, -1.429073449112849E+08,  5.688166059769286E+08,  6.265153577524829E+07,  8.87151375E+01,  1.80770088E+01,  6.84412518E+01,
2457069.500000000, A.D. 2015-Feb-16 00:00:00.0000, -1.437335746091717E+08,  5.680661927121612E+08,  6.274398560824767E+07,  8.85923019E+01,  1.81300358E+01,  6.83486748E+01,
2457070.500000000, A.D. 2015-Feb-17 00:00:00.0000, -1.445591119613950E+08,  5.673130282154468E+08,  6.283613118781206E+07,  8.84691287E+01,  1.81833121E+01,  6.82558507E+01,
2457071.500000000, A.D. 2015-Feb-18 00:00:00.0000, -1.453839511347999E+08,  5.665571089346265E+08,  6.292797126980069E+07,  8.83456180E+01,  1.82368314E+01,  6.81627795E+01,
2457072.500000000, A.D. 2015-Feb-19 00:00:00.0000, -1.462080862679209E+08,  5.657984313084120E+08,  6.301950460458067E+07,  8.82217699E+01,  1.82905877E+01,  6.80694611E+01,
2457073.500000000, A.D. 2015-Feb-20 00:00:00.0000, -1.470315114707752E+08,  5.650369917664040E+08,  6.311072993699220E+07,  8.80975846E+01,  1.83445749E+01,  6.79758953E+01,
2457074.500000000, A.D. 2015-Feb-21 00:00:00.0000, -1.478542208246566E+08,  5.642727867291096E+08,  6.320164600631508E+07,  8.79730621E+01,  1.83987871E+01,  6.78820822E+01,
2457075.500000000, A.D. 2015-Feb-22 00:00:00.0000, -1.486762083819297E+08,  5.635058126079571E+08,  6.329225154623383E+07,  8.78482026E+01,  1.84532182E+01,  6.77880217E+01,
2457076.500000000, A.D. 2015-Feb-23 00:00:00.0000, -1.494974681658236E+08,  5.627360658053125E+08,  6.338254528480312E+07,  8.77230063E+01,  1.85078623E+01,  6.76937137E+01,
2457077.500000000, A.D. 2015-Feb-24 00:00:00.0000, -1.503179941702261E+08,  5.619635427144938E+08,  6.347252594441336E+07,  8.75974732E+01,  1.85627136E+01,  6.75991582E+01,
2457078.500000000, A.D. 2015-Feb-25 00:00:00.0000, -1.511377803594762E+08,  5.611882397197840E+08,  6.356219224175549E+07,  8.74716036E+01,  1.86177661E+01,  6.75043550E+01,
2457079.500000000, A.D. 2015-Feb-26 00:00:00.0000, -1.519568206681565E+08,  5.604101531964459E+08,  6.365154288778529E+07,  8.73453975E+01,  1.86730143E+01,  6.74093043E+01,
2457080.500000000, A.D. 2015-Feb-27 00:00:00.0000, -1.527751090008847E+08,  5.596292795107330E+08,  6.374057658768824E+07,  8.72188551E+01,  1.87284522E+01,  6.73140058E+01,
2457081.500000000, A.D. 2015-Feb-28 00:00:00.0000, -1.535926392321034E+08,  5.588456150199026E+08,  6.382929204084322E+07,  8.70919766E+01,  1.87840742E+01,  6.72184596E+01,
2457082.500000000, A.D. 2015-Mar-01 00:00:00.0000, -1.544094052058693E+08,  5.580591560722271E+08,  6.391768794078687E+07,  8.69647621E+01,  1.88398746E+01,  6.71226656E+01,
